dataset,sigma,seed,layer,dfe,performance,label
adult,1.0,16.0,2.0,0.29940006136894226,0.6739635157545605,conditional
adult,1.0,16.0,2.0,0.2403457503970917,0.6739635157545605,accumulated
adult,1.0,16.0,1.0,0.5692804455757141,0.3492537313432836,marginal
adult,1.0,16.0,1.0,0.5908058285713196,0.3492537313432836,conditional
adult,1.0,16.0,1.0,0.16223651322266605,0.3492537313432836,accumulated
adult,1.0,17.0,3.0,0.06948433071374893,0.8309563294637922,marginal
adult,1.0,17.0,3.0,0.058709654957056046,0.8309563294637922,conditional
adult,1.0,17.0,3.0,0.04749845193788196,0.8309563294637922,accumulated
adult,1.0,17.0,2.0,0.3290117084980011,0.7521282476506357,marginal
adult,1.0,17.0,2.0,0.3183844983577728,0.7521282476506357,conditional
adult,1.0,17.0,2.0,0.14766215723342566,0.7521282476506357,accumulated
adult,1.0,17.0,1.0,0.3290117084980011,0.7521282476506357,marginal
adult,1.0,17.0,1.0,0.3183844983577728,0.7521282476506357,conditional
adult,1.0,17.0,1.0,0.14766215723342566,0.7521282476506357,accumulated
adult,1.0,18.0,3.0,0.04246768355369568,0.840685461580984,marginal
adult,1.0,18.0,3.0,0.0368262343108654,0.840685461580984,conditional
adult,1.0,18.0,3.0,0.033017271394141796,0.840685461580984,accumulated
adult,1.0,18.0,2.0,0.3289037346839905,0.7521282476506357,marginal
adult,1.0,18.0,2.0,0.3183216154575348,0.7521282476506357,conditional
adult,1.0,18.0,2.0,0.14766208100225994,0.7521282476506357,accumulated
adult,1.0,18.0,1.0,0.3290117084980011,0.7521282476506357,marginal
adult,1.0,18.0,1.0,0.3183844983577728,0.7521282476506357,conditional
adult,1.0,18.0,1.0,0.14766215723342566,0.7521282476506357,accumulated
adult,1.0,19.0,3.0,0.12553153932094574,0.7644002211166391,marginal
adult,1.0,19.0,3.0,0.1288907676935196,0.7644002211166391,conditional
adult,1.0,19.0,3.0,0.09008885488664364,0.7644002211166391,accumulated
adult,1.0,19.0,2.0,0.4681144654750824,0.3435046987285793,marginal
adult,1.0,19.0,2.0,0.4703786075115204,0.3435046987285793,conditional
adult,1.0,19.0,2.0,0.26420852462349975,0.3435046987285793,accumulated
adult,1.0,19.0,1.0,0.4689936637878418,0.3243781094527363,marginal
adult,1.0,19.0,1.0,0.4948851764202118,0.3243781094527363,conditional
adult,1.0,19.0,1.0,0.20697230801872182,0.3243781094527363,accumulated
german,0.1,0.0,3.0,0.05207666754722595,0.56,marginal
german,0.1,0.0,3.0,0.05193207785487175,0.56,conditional
german,0.1,0.0,3.0,0.0015762759865859978,0.56,accumulated
german,0.1,0.0,2.0,0.054540086537599564,0.575,marginal
german,0.1,0.0,2.0,0.0524224191904068,0.575,conditional
german,0.1,0.0,2.0,0.0023907106120464885,0.575,accumulated
german,0.1,0.0,1.0,0.15515254437923431,0.675,marginal
german,0.1,0.0,1.0,0.16899104416370392,0.675,conditional
german,0.1,0.0,1.0,0.015974766511558318,0.675,accumulated
german,0.1,1.0,3.0,0.004935931414365768,0.615,marginal
german,0.1,1.0,3.0,0.005437426269054413,0.615,conditional
german,0.1,1.0,3.0,0.0005757095344485943,0.615,accumulated
german,0.1,1.0,2.0,0.02550930716097355,0.595,marginal
german,0.1,1.0,2.0,0.025383897125720978,0.595,conditional
german,0.1,1.0,2.0,0.0033224753478581404,0.595,accumulated
german,0.1,1.0,1.0,0.03761652484536171,0.65,marginal
german,0.1,1.0,1.0,0.07364406436681747,0.65,conditional
german,0.1,1.0,1.0,0.01592874521233652,0.65,accumulated
german,0.1,2.0,3.0,0.023687057197093964,0.63,marginal
german,0.1,2.0,3.0,0.023768221959471703,0.63,conditional
german,0.1,2.0,3.0,0.000991299281331559,0.63,accumulated
german,0.1,2.0,2.0,0.0036234871950000525,0.6,marginal
german,0.1,2.0,2.0,0.010850642807781696,0.6,conditional
german,0.1,2.0,2.0,0.0011650153015587627,0.6,accumulated
german,0.1,2.0,1.0,0.1336386352777481,0.65,marginal
german,0.1,2.0,1.0,0.15320123732089996,0.65,conditional
german,0.1,2.0,1.0,0.014218752281637612,0.65,accumulated
german,0.1,3.0,3.0,0.01364930346608162,0.6,marginal
german,0.1,3.0,3.0,0.013374042697250843,0.6,conditional
german,0.1,3.0,3.0,0.0004818673082640828,0.6,accumulated
german,0.1,3.0,2.0,0.04069380834698677,0.565,marginal
german,0.1,3.0,2.0,0.04024561122059822,0.565,conditional
german,0.1,3.0,2.0,0.001466251083582265,0.565,accumulated
german,0.1,3.0,1.0,0.3073021471500397,0.49,marginal
german,0.1,3.0,1.0,0.2870728671550751,0.49,conditional
german,0.1,3.0,1.0,0.01871370464285835,0.49,accumulated
german,0.1,4.0,3.0,0.05367973446846008,0.565,marginal
german,0.1,4.0,3.0,0.0530531145632267,0.565,conditional
german,0.1,4.0,3.0,0.0020443712105046225,0.565,accumulated
german,0.1,4.0,2.0,0.08176961541175842,0.545,marginal
german,0.1,4.0,2.0,0.07980486750602722,0.545,conditional
german,0.1,4.0,2.0,0.00165565405157754,0.545,accumulated
german,0.1,4.0,1.0,0.08644787222146988,0.58,marginal
german,0.1,4.0,1.0,0.10155316442251205,0.58,conditional
german,0.1,4.0,1.0,0.009039492722719986,0.58,accumulated
german,0.1,5.0,3.0,0.002476925728842616,0.615,marginal
german,0.1,5.0,3.0,0.003071966813877225,0.615,conditional
german,0.1,5.0,3.0,0.0008817830636287928,0.615,accumulated
german,0.1,5.0,2.0,0.008644633926451206,0.6,marginal
german,0.1,5.0,2.0,0.010011555626988411,0.6,conditional
german,0.1,5.0,2.0,0.0011720544336393133,0.6,accumulated
german,0.1,5.0,1.0,0.0930909588932991,0.65,marginal
german,0.1,5.0,1.0,0.1099008247256279,0.65,conditional
german,0.1,5.0,1.0,0.008386290189926872,0.65,accumulated
german,0.1,6.0,3.0,0.014405372552573681,0.62,marginal
german,0.1,6.0,3.0,0.015576348640024662,0.62,conditional
german,0.1,6.0,3.0,0.00044939269155704677,0.62,accumulated
german,0.1,6.0,2.0,0.011052037589251995,0.595,marginal
german,0.1,6.0,2.0,0.016574926674365997,0.595,conditional
german,0.1,6.0,2.0,0.004330740937653345,0.595,accumulated
german,0.1,6.0,1.0,0.13350257277488708,0.66,marginal
german,0.1,6.0,1.0,0.14314469695091248,0.66,conditional
german,0.1,6.0,1.0,0.006524284152467128,0.66,accumulated
german,0.1,7.0,3.0,0.0013662973651662469,0.615,marginal
german,0.1,7.0,3.0,0.0029468287248164415,0.615,conditional
german,0.1,7.0,3.0,0.0008068456601919446,0.615,accumulated
german,0.1,7.0,2.0,0.027312740683555603,0.64,marginal
german,0.1,7.0,2.0,0.03244701027870178,0.64,conditional
german,0.1,7.0,2.0,0.0038986607023859944,0.64,accumulated
german,0.1,7.0,1.0,0.10212081670761108,0.66,marginal
german,0.1,7.0,1.0,0.11271348595619202,0.66,conditional
german,0.1,7.0,1.0,0.014245079786220964,0.66,accumulated
german,0.1,8.0,3.0,0.032567162066698074,0.57,marginal
german,0.1,8.0,3.0,0.03239678218960762,0.57,conditional
german,0.1,8.0,3.0,0.0014217550290038011,0.57,accumulated
german,0.1,8.0,2.0,0.031862299889326096,0.59,marginal
german,0.1,8.0,2.0,0.03360152989625931,0.59,conditional
german,0.1,8.0,2.0,0.00217608614495827,0.59,accumulated
german,0.1,8.0,1.0,0.10440722107887268,0.54,marginal
german,0.1,8.0,1.0,0.12940804660320282,0.54,conditional
german,0.1,8.0,1.0,0.01959004133495946,0.54,accumulated
german,0.1,9.0,3.0,0.02888062782585621,0.575,marginal
german,0.1,9.0,3.0,0.028669720515608788,0.575,conditional
german,0.1,9.0,3.0,0.0010494803048275896,0.575,accumulated
german,0.1,9.0,2.0,0.09366544336080551,0.545,marginal
german,0.1,9.0,2.0,0.09028980880975723,0.545,conditional
german,0.1,9.0,2.0,0.0038888866058239373,0.545,accumulated
german,0.1,9.0,1.0,0.08960092812776566,0.64,marginal
german,0.1,9.0,1.0,0.11609619110822678,0.64,conditional
german,0.1,9.0,1.0,0.009919336018869402,0.64,accumulated
german,0.1,10.0,3.0,0.024554645642638206,0.62,marginal
german,0.1,10.0,3.0,0.025723496451973915,0.62,conditional
german,0.1,10.0,3.0,0.0013858128418159524,0.62,accumulated
german,0.1,10.0,2.0,0.0077107311226427555,0.62,marginal
german,0.1,10.0,2.0,0.011105895042419434,0.62,conditional
german,0.1,10.0,2.0,0.0032348818798252927,0.62,accumulated
german,0.1,10.0,1.0,0.08094647526741028,0.66,marginal
german,0.1,10.0,1.0,0.10727736353874207,0.66,conditional
german,0.1,10.0,1.0,0.015295228498697399,0.66,accumulated
german,0.1,11.0,3.0,0.030028633773326874,0.57,marginal
german,0.1,11.0,3.0,0.029494425281882286,0.57,conditional
german,0.1,11.0,3.0,0.0008002811506088275,0.57,accumulated
german,0.1,11.0,2.0,0.02336823008954525,0.575,marginal
german,0.1,11.0,2.0,0.023944245651364326,0.575,conditional
german,0.1,11.0,2.0,0.002504011221023308,0.575,accumulated
german,0.1,11.0,1.0,0.08333012461662292,0.615,marginal
german,0.1,11.0,1.0,0.1065029501914978,0.615,conditional
german,0.1,11.0,1.0,0.0076602210465251805,0.615,accumulated
german,0.1,12.0,3.0,0.009518732316792011,0.615,marginal
german,0.1,12.0,3.0,0.009689110331237316,0.615,conditional
german,0.1,12.0,3.0,0.000641118999213966,0.615,accumulated
german,0.1,12.0,2.0,0.014703214168548584,0.615,marginal
german,0.1,12.0,2.0,0.020968327298760414,0.615,conditional
german,0.1,12.0,2.0,0.0024064944114169195,0.615,accumulated
german,0.1,12.0,1.0,0.1669674962759018,0.68,marginal
german,0.1,12.0,1.0,0.1767115592956543,0.68,conditional
german,0.1,12.0,1.0,0.01252202988330571,0.68,accumulated
german,0.1,13.0,3.0,0.054580479860305786,0.56,marginal
german,0.1,13.0,3.0,0.05268751084804535,0.56,conditional
german,0.1,13.0,3.0,0.0016590113571457897,0.56,accumulated
german,0.1,13.0,2.0,0.10679954290390015,0.545,marginal
german,0.1,13.0,2.0,0.10073179751634598,0.545,conditional
german,0.1,13.0,2.0,0.0026741431320485304,0.545,accumulated
german,0.1,13.0,1.0,0.07496952265501022,0.575,marginal
german,0.1,13.0,1.0,0.1024026945233345,0.575,conditional
german,0.1,13.0,1.0,0.018366181234674744,0.575,accumulated
german,0.1,14.0,3.0,0.036326538771390915,0.645,marginal
german,0.1,14.0,3.0,0.03719114139676094,0.645,conditional
german,0.1,14.0,3.0,0.0008607573383093121,0.645,accumulated
german,0.1,14.0,2.0,0.0077769700437784195,0.585,marginal
german,0.1,14.0,2.0,0.01637738011777401,0.585,conditional
german,0.1,14.0,2.0,0.0022920234135718827,0.585,accumulated
german,0.1,14.0,1.0,0.19948051869869232,0.705,marginal
german,0.1,14.0,1.0,0.20899410545825958,0.705,conditional
german,0.1,14.0,1.0,0.01660846090646641,0.705,accumulated
german,0.1,15.0,3.0,0.04011988639831543,0.64,marginal
german,0.1,15.0,3.0,0.041976045817136765,0.64,conditional
german,0.1,15.0,3.0,0.0012558478675701835,0.64,accumulated
german,0.1,15.0,2.0,0.02281535603106022,0.635,marginal
german,0.1,15.0,2.0,0.025069231167435646,0.635,conditional
german,0.1,15.0,2.0,0.0011339346659233228,0.635,accumulated
german,0.1,15.0,1.0,0.06533519178628922,0.61,marginal
german,0.1,15.0,1.0,0.07768281549215317,0.61,conditional
german,0.1,15.0,1.0,0.021451131703808805,0.61,accumulated
german,0.1,16.0,3.0,0.0012526280479505658,0.615,marginal
german,0.1,16.0,3.0,0.0050520156510174274,0.615,conditional
german,0.1,16.0,3.0,0.0008409027113547954,0.615,accumulated
german,0.1,16.0,2.0,0.020451027899980545,0.625,marginal
german,0.1,16.0,2.0,0.029659083113074303,0.625,conditional
german,0.1,16.0,2.0,0.0022411462910303993,0.625,accumulated
german,0.1,16.0,1.0,0.13492345809936523,0.66,marginal
german,0.1,16.0,1.0,0.1596895307302475,0.66,conditional
german,0.1,16.0,1.0,0.006943136244925238,0.66,accumulated
german,0.1,17.0,3.0,0.02259242534637451,0.585,marginal
german,0.1,17.0,3.0,0.021973954513669014,0.585,conditional
german,0.1,17.0,3.0,0.0004781211732340943,0.585,accumulated
german,0.1,17.0,2.0,0.08330416679382324,0.565,marginal
german,0.1,17.0,2.0,0.07977881282567978,0.565,conditional
german,0.1,17.0,2.0,0.0020786247462978714,0.565,accumulated
german,0.1,17.0,1.0,0.04056932404637337,0.625,marginal
german,0.1,17.0,1.0,0.08213288336992264,0.625,conditional
german,0.1,17.0,1.0,0.008687244077615711,0.625,accumulated
german,0.1,18.0,3.0,0.025569593533873558,0.58,marginal
german,0.1,18.0,3.0,0.02501656673848629,0.58,conditional
german,0.1,18.0,3.0,0.0008316796667653905,0.58,accumulated
german,0.1,18.0,2.0,0.07204685360193253,0.56,marginal
german,0.1,18.0,2.0,0.0691523477435112,0.56,conditional
german,0.1,18.0,2.0,0.0012387930555670344,0.56,accumulated
german,0.1,18.0,1.0,0.11076905578374863,0.525,marginal
german,0.1,18.0,1.0,0.12107572704553604,0.525,conditional
german,0.1,18.0,1.0,0.024746568303499795,0.525,accumulated
german,0.1,19.0,3.0,0.00925856176763773,0.605,marginal
german,0.1,19.0,3.0,0.009084112010896206,0.605,conditional
german,0.1,19.0,3.0,0.00036383818837280716,0.605,accumulated
german,0.1,19.0,2.0,0.0248612891882658,0.585,marginal
german,0.1,19.0,2.0,0.02499193139374256,0.585,conditional
german,0.1,19.0,2.0,0.002943459316081949,0.585,accumulated
german,0.1,19.0,1.0,0.09554920345544815,0.57,marginal
german,0.1,19.0,1.0,0.10131429880857468,0.57,conditional
german,0.1,19.0,1.0,0.017040902957805394,0.57,accumulated
german,0.25,0.0,3.0,0.13792161643505096,0.545,marginal
german,0.25,0.0,3.0,0.1335698813199997,0.545,conditional
german,0.25,0.0,3.0,0.0038943804769430387,0.545,accumulated
german,0.25,0.0,2.0,0.21809358894824982,0.5,marginal
german,0.25,0.0,2.0,0.21244566142559052,0.5,conditional
german,0.25,0.0,2.0,0.006493295220328341,0.5,accumulated
german,0.25,0.0,1.0,0.04034530371427536,0.62,marginal
german,0.25,0.0,1.0,0.09908374398946762,0.62,conditional
german,0.25,0.0,1.0,0.020380812485527786,0.62,accumulated
german,0.25,1.0,3.0,0.011264574714004993,0.62,marginal
german,0.25,1.0,3.0,0.012578875757753849,0.62,conditional
german,0.25,1.0,3.0,0.0013968507936607678,0.62,accumulated
german,0.25,1.0,2.0,0.037935610860586166,0.595,marginal
german,0.25,1.0,2.0,0.0368393175303936,0.595,conditional
german,0.25,1.0,2.0,0.00937271002905399,0.595,accumulated
german,0.25,1.0,1.0,0.08051235228776932,0.665,marginal
german,0.25,1.0,1.0,0.12296435236930847,0.665,conditional
german,0.25,1.0,1.0,0.02468910407376719,0.665,accumulated
german,0.25,2.0,3.0,0.05706891417503357,0.62,marginal
german,0.25,2.0,3.0,0.05772843584418297,0.62,conditional
german,0.25,2.0,3.0,0.0022799013854216395,0.62,accumulated
german,0.25,2.0,2.0,0.006700071971863508,0.595,marginal
german,0.25,2.0,2.0,0.027830876410007477,0.595,conditional
german,0.25,2.0,2.0,0.004225319284189865,0.595,accumulated
german,0.25,2.0,1.0,0.19598518311977386,0.69,marginal
german,0.25,2.0,1.0,0.2075238823890686,0.69,conditional
german,0.25,2.0,1.0,0.01734600043333884,0.69,accumulated
german,0.25,3.0,3.0,0.04045587405562401,0.565,marginal
german,0.25,3.0,3.0,0.0390654020011425,0.565,conditional
german,0.25,3.0,3.0,0.0012019659593028743,0.565,accumulated
german,0.25,3.0,2.0,0.11963483691215515,0.555,marginal
german,0.25,3.0,2.0,0.11958543211221695,0.555,conditional
german,0.25,3.0,2.0,0.0045301654238535044,0.555,accumulated
german,0.25,3.0,1.0,0.5188602805137634,0.38,marginal
german,0.25,3.0,1.0,0.5097597241401672,0.38,conditional
german,0.25,3.0,1.0,0.028001742730581702,0.38,accumulated
german,0.25,4.0,3.0,0.13992811739444733,0.54,marginal
german,0.25,4.0,3.0,0.1343478411436081,0.54,conditional
german,0.25,4.0,3.0,0.0035096510682518997,0.54,accumulated
german,0.25,4.0,2.0,0.33776792883872986,0.455,marginal
german,0.25,4.0,2.0,0.322402685880661,0.455,conditional
german,0.25,4.0,2.0,0.00416893977231711,0.455,accumulated
german,0.25,4.0,1.0,0.4527113735675812,0.43,marginal
german,0.25,4.0,1.0,0.45007285475730896,0.43,conditional
german,0.25,4.0,1.0,0.012798040490504313,0.43,accumulated
german,0.25,5.0,3.0,0.005747783929109573,0.62,marginal
german,0.25,5.0,3.0,0.007232918869704008,0.62,conditional
german,0.25,5.0,3.0,0.0021714680888779586,0.62,accumulated
german,0.25,5.0,2.0,0.08821950107812881,0.59,marginal
german,0.25,5.0,2.0,0.0862446129322052,0.59,conditional
german,0.25,5.0,2.0,0.0024653815440323357,0.59,accumulated
german,0.25,5.0,1.0,0.03312007710337639,0.65,marginal
german,0.25,5.0,1.0,0.10233057290315628,0.65,conditional
german,0.25,5.0,1.0,0.017495807837193948,0.65,accumulated
german,0.25,6.0,3.0,0.03442611172795296,0.635,marginal
german,0.25,6.0,3.0,0.03772762045264244,0.635,conditional
german,0.25,6.0,3.0,0.0012572042165702668,0.635,accumulated
german,0.25,6.0,2.0,0.05819584056735039,0.545,marginal
german,0.25,6.0,2.0,0.06262023001909256,0.545,conditional
german,0.25,6.0,2.0,0.010637562983003904,0.545,accumulated
german,0.25,6.0,1.0,0.07208353281021118,0.64,marginal
german,0.25,6.0,1.0,0.11208636313676834,0.64,conditional
german,0.25,6.0,1.0,0.011745347657599834,0.64,accumulated
german,0.25,7.0,3.0,0.00298519735224545,0.61,marginal
german,0.25,7.0,3.0,0.0067514050751924515,0.61,conditional
german,0.25,7.0,3.0,0.002012825617228077,0.61,accumulated
german,0.25,7.0,2.0,0.05775526165962219,0.64,marginal
german,0.25,7.0,2.0,0.07004161924123764,0.64,conditional
german,0.25,7.0,2.0,0.00988314455799087,0.64,accumulated
german,0.25,7.0,1.0,0.20009756088256836,0.695,marginal
german,0.25,7.0,1.0,0.21374385058879852,0.695,conditional
german,0.25,7.0,1.0,0.01805432163279236,0.695,accumulated
german,0.25,8.0,3.0,0.08718013763427734,0.555,marginal
german,0.25,8.0,3.0,0.08518686890602112,0.555,conditional
german,0.25,8.0,3.0,0.0035880662583438923,0.555,accumulated
german,0.25,8.0,2.0,0.3096618950366974,0.475,marginal
german,0.25,8.0,2.0,0.2954344153404236,0.475,conditional
german,0.25,8.0,2.0,0.010345855484092118,0.475,accumulated
german,0.25,8.0,1.0,0.5219025015830994,0.385,marginal
german,0.25,8.0,1.0,0.521933376789093,0.385,conditional
german,0.25,8.0,1.0,0.017682757906968008,0.385,accumulated
german,0.25,9.0,3.0,0.07416770607233047,0.555,marginal
german,0.25,9.0,3.0,0.07270503044128418,0.555,conditional
german,0.25,9.0,3.0,0.0025270019837922452,0.555,accumulated
german,0.25,9.0,2.0,0.3589358329772949,0.445,marginal
german,0.25,9.0,2.0,0.346565842628479,0.445,conditional
german,0.25,9.0,2.0,0.011992392111811573,0.445,accumulated
german,0.25,9.0,1.0,0.03155190497636795,0.62,marginal
german,0.25,9.0,1.0,0.1013827845454216,0.62,conditional
german,0.25,9.0,1.0,0.016368259553660627,0.62,accumulated
german,0.25,10.0,3.0,0.0632944405078888,0.64,marginal
german,0.25,10.0,3.0,0.06631752848625183,0.64,conditional
german,0.25,10.0,3.0,0.003377133907828458,0.64,accumulated
german,0.25,10.0,2.0,0.015340900979936123,0.605,marginal
german,0.25,10.0,2.0,0.033275801688432693,0.605,conditional
german,0.25,10.0,2.0,0.009931147676455901,0.605,accumulated
german,0.25,10.0,1.0,0.16959309577941895,0.68,marginal
german,0.25,10.0,1.0,0.1829369068145752,0.68,conditional
german,0.25,10.0,1.0,0.020150961886905912,0.68,accumulated
german,0.25,11.0,3.0,0.08032357692718506,0.545,marginal
german,0.25,11.0,3.0,0.07755383104085922,0.545,conditional
german,0.25,11.0,3.0,0.001732444225882569,0.545,accumulated
german,0.25,11.0,2.0,0.15993480384349823,0.55,marginal
german,0.25,11.0,2.0,0.16091498732566833,0.55,conditional
german,0.25,11.0,2.0,0.00692722451074385,0.55,accumulated
german,0.25,11.0,1.0,0.1902511566877365,0.525,marginal
german,0.25,11.0,1.0,0.18843533098697662,0.525,conditional
german,0.25,11.0,1.0,0.018992419484881777,0.525,accumulated
german,0.25,12.0,3.0,0.02257237769663334,0.62,marginal
german,0.25,12.0,3.0,0.023236945271492004,0.62,conditional
german,0.25,12.0,3.0,0.001602607827423971,0.62,accumulated
german,0.25,12.0,2.0,0.03718145564198494,0.62,marginal
german,0.25,12.0,2.0,0.05305839702486992,0.62,conditional
german,0.25,12.0,2.0,0.008123793940494992,0.62,accumulated
german,0.25,12.0,1.0,0.19123809039592743,0.695,marginal
german,0.25,12.0,1.0,0.20356594026088715,0.695,conditional
german,0.25,12.0,1.0,0.01739728401891115,0.695,accumulated
german,0.25,13.0,3.0,0.16056762635707855,0.54,marginal
german,0.25,13.0,3.0,0.15283715724945068,0.54,conditional
german,0.25,13.0,3.0,0.004076434316806094,0.54,accumulated
german,0.25,13.0,2.0,0.47647181153297424,0.4,marginal
german,0.25,13.0,2.0,0.45897433161735535,0.4,conditional
german,0.25,13.0,2.0,0.00857872507088363,0.4,accumulated
